"Date.Depth","X0","X0.75","X1.75","X2.75","X3.75","X4.75","X5.75","X6.75","X7.75","X8.75","X9.75","X10.75","X11.75","X12.75","X13.75","X14.75","X15.75","X16.75","X17.75","X18.75","X20.75","X22.75","X24.75","X26.75"
2006-11-25,-20.729,-10.4808,-5.8896,-4.5818,-4.8168,-5.6692,-6.6203,-7.4136,-7.9961,-8.4373,-8.7175,-8.9293,-9.0655,-9.1246,-9.144,-9.138,-9.1206,-9.1042,-9.0808,-9.0684,-9.0723,-9.0425,-9.0096,-8.9836
2006-11-26,-22.373,-11.0084,-6.1154,-4.6939,-4.8593,-5.675,-6.6102,-7.3994,-7.9816,-8.4246,-8.7064,-8.921,-9.0593,-9.1209,-9.1416,-9.137,-9.1205,-9.1041,-9.081,-9.0689,-9.0721,-9.0423,-9.0096,-8.9831
2006-11-27,-23.3711,-11.742,-6.3651,-4.8138,-4.9032,-5.6815,-6.6003,-7.385,-7.9675,-8.4123,-8.6956,-8.9121,-9.0535,-9.1169,-9.1393,-9.1344,-9.1203,-9.1041,-9.0815,-9.0695,-9.0726,-9.0422,-9.0098,-8.9829
2006-11-28,-23.5899,-12.4877,-6.6472,-4.9396,-4.9497,-5.6889,-6.5906,-7.3702,-7.9527,-8.3992,-8.6845,-8.9039,-9.0474,-9.1127,-9.1363,-9.1332,-9.1195,-9.1038,-9.0816,-9.0699,-9.0727,-9.0426,-9.0095,-8.983
2006-11-29,-19.4803,-12.9153,-6.9547,-5.0709,-5.0011,-5.6987,-6.5825,-7.3563,-7.9389,-8.3853,-8.674,-8.895,-9.0416,-9.1087,-9.1338,-9.132,-9.1189,-9.1042,-9.082,-9.0697,-9.0736,-9.0427,-9.0097,-8.9832
2006-11-30,-16.1686,-12.7274,-7.2689,-5.2109,-5.0561,-5.7103,-6.5748,-7.343,-7.9242,-8.3708,-8.663,-8.8864,-9.0355,-9.1049,-9.1317,-9.1309,-9.1188,-9.1041,-9.0819,-9.0695,-9.0745,-9.0428,-9.0097,-8.9835
2006-12-01,-18.7607,-12.4149,-7.5524,-5.3624,-5.1139,-5.7249,-6.5687,-7.3298,-7.9103,-8.3592,-8.6521,-8.8781,-9.0296,-9.1006,-9.1291,-9.13,-9.1181,-9.1043,-9.0823,-9.0704,-9.0746,-9.0429,-9.0098,-8.9829
2006-12-02,-16.6557,-12.2657,-7.7697,-5.5173,-5.1766,-5.7412,-6.5636,-7.3173,-7.8968,-8.3462,-8.6417,-8.8695,-9.0239,-9.0969,-9.1264,-9.1289,-9.1181,-9.104,-9.0829,-9.0706,-9.0749,-9.0431,-9.0099,-8.9831
2006-12-03,-21.8177,-12.3003,-7.9491,-5.6748,-5.2428,-5.7605,-6.5587,-7.3043,-7.8825,-8.335,-8.6304,-8.8611,-9.0175,-9.0927,-9.1244,-9.128,-9.1174,-9.104,-9.0827,-9.0713,-9.0743,-9.0431,-9.0099,-8.9829
2006-12-04,-20.7964,-12.7122,-8.0951,-5.8237,-5.314,-5.7818,-6.5558,-7.293,-7.8695,-8.322,-8.6193,-8.852,-9.0114,-9.0885,-9.1217,-9.1265,-9.1167,-9.1035,-9.0835,-9.0714,-9.0747,-9.0434,-9.0096,-8.9827
2006-12-05,-21.9963,-13.0259,-8.2578,-5.9685,-5.3883,-5.8062,-6.5551,-7.2821,-7.8561,-8.3105,-8.6087,-8.8435,-9.0053,-9.0838,-9.1188,-9.1249,-9.116,-9.1035,-9.0831,-9.0722,-9.0753,-9.0435,-9.0098,-8.9826
2006-12-06,-19.8006,-13.2947,-8.4394,-6.1099,-5.4656,-5.832,-6.5548,-7.2719,-7.8435,-8.2972,-8.5979,-8.835,-8.9993,-9.0795,-9.1162,-9.1235,-9.1154,-9.1035,-9.0836,-9.0721,-9.0758,-9.0436,-9.0099,-8.9827
2006-12-07,-23.673,-13.4859,-8.6249,-6.2481,-5.5442,-5.8616,-6.5558,-7.2622,-7.831,-8.2866,-8.5868,-8.8266,-8.9926,-9.0752,-9.1131,-9.1219,-9.1147,-9.1032,-9.0832,-9.0726,-9.0753,-9.0438,-9.0098,-8.9825
2006-12-08,-23.119,-13.9231,-8.8099,-6.3837,-5.6236,-5.8927,-6.5586,-7.2538,-7.8192,-8.2747,-8.5764,-8.818,-8.9868,-9.0711,-9.1107,-9.1205,-9.1142,-9.1031,-9.0834,-9.0727,-9.0759,-9.0439,-9.0099,-8.9825
2006-12-09,-22.0164,-14.2459,-9.0109,-6.5218,-5.7052,-5.9259,-6.5628,-7.2466,-7.808,-8.2627,-8.566,-8.8093,-8.9799,-9.0664,-9.1074,-9.1178,-9.1132,-9.1028,-9.0833,-9.0726,-9.0761,-9.0439,-9.01,-8.9828
2006-12-10,-18.9833,-14.3592,-9.2248,-6.6611,-5.788,-5.9604,-6.5681,-7.2393,-7.7964,-8.2497,-8.5558,-8.8011,-8.9747,-9.0625,-9.105,-9.117,-9.1128,-9.1027,-9.0832,-9.0719,-9.0767,-9.0439,-9.0098,-8.9826
2006-12-11,-22.5902,-14.372,-9.4358,-6.8047,-5.8724,-5.9984,-6.5746,-7.2312,-7.7848,-8.2392,-8.5449,-8.7922,-8.9683,-9.058,-9.1021,-9.1153,-9.1118,-9.1021,-9.0831,-9.0732,-9.0764,-9.0442,-9.01,-8.9821
2006-12-12,-24.3907,-14.7145,-9.6299,-6.9499,-5.958,-6.0374,-6.5823,-7.2241,-7.7735,-8.2282,-8.5344,-8.7834,-8.9617,-9.053,-9.0989,-9.1137,-9.111,-9.1016,-9.0834,-9.0739,-9.0769,-9.0443,-9.0101,-8.9823
2006-12-13,-23.3488,-15.1851,-9.8234,-7.0943,-6.0451,-6.0775,-6.592,-7.2187,-7.7629,-8.2165,-8.5241,-8.7754,-8.9557,-9.0493,-9.0964,-9.112,-9.1101,-9.1015,-9.0839,-9.0742,-9.0771,-9.0447,-9.0103,-8.9823
2006-12-14,-24.3251,-15.4384,-10.0325,-7.2386,-6.1332,-6.1199,-6.6028,-7.2146,-7.7531,-8.2056,-8.5138,-8.7668,-8.9493,-9.0446,-9.0934,-9.1107,-9.1093,-9.1011,-9.0835,-9.0743,-9.0771,-9.0447,-9.0104,-8.9824
2006-12-15,-24.8402,-15.7573,-10.2495,-7.3838,-6.2229,-6.1638,-6.6152,-7.2113,-7.7434,-8.195,-8.5037,-8.7579,-8.9428,-9.0398,-9.0903,-9.1086,-9.1085,-9.1009,-9.0836,-9.0743,-9.0772,-9.0449,-9.0099,-8.982
2006-12-16,-26.4834,-16.2306,-10.468,-7.5307,-6.3135,-6.2093,-6.6284,-7.209,-7.7345,-8.1849,-8.493,-8.7496,-8.9363,-9.0348,-9.0868,-9.1064,-9.1075,-9.1003,-9.0832,-9.0743,-9.0774,-9.0446,-9.0102,-8.9818
2006-12-17,-23.8449,-16.6827,-10.7002,-7.68,-6.4061,-6.2557,-6.6432,-7.2076,-7.7258,-8.1737,-8.4835,-8.7414,-8.9303,-9.0306,-9.084,-9.1048,-9.1067,-9.0997,-9.0831,-9.074,-9.0778,-9.0448,-9.0101,-8.9821
2006-12-18,-20.5953,-16.6462,-10.9466,-7.8338,-6.5009,-6.3037,-6.6593,-7.2055,-7.7174,-8.1629,-8.4739,-8.7331,-8.9242,-9.0265,-9.081,-9.1034,-9.1058,-9.0997,-9.0837,-9.074,-9.0788,-9.0454,-9.0102,-8.9824
2006-12-19,-21.2931,-16.3823,-11.1691,-7.9893,-6.596,-6.3544,-6.6771,-7.2064,-7.7103,-8.1534,-8.4638,-8.7247,-8.9178,-9.0219,-9.0781,-9.1012,-9.1048,-9.0991,-9.0831,-9.074,-9.079,-9.0453,-9.0101,-8.9821
2006-12-20,-20.8014,-16.3018,-11.346,-8.1478,-6.6936,-6.4053,-6.6951,-7.2067,-7.7029,-8.1429,-8.4542,-8.7163,-8.9116,-9.017,-9.0749,-9.0995,-9.1038,-9.0986,-9.0832,-9.0742,-9.0791,-9.0456,-9.0102,-8.9821
2006-12-21,-17.9534,-16.1404,-11.489,-8.3029,-6.7928,-6.4577,-6.7152,-7.208,-7.696,-8.1325,-8.4446,-8.7081,-8.9052,-9.0128,-9.0714,-9.0978,-9.1029,-9.098,-9.0831,-9.0742,-9.0798,-9.0456,-9.0102,-8.9824
2006-12-22,-22.6458,-15.9292,-11.611,-8.4566,-6.8936,-6.513,-6.7356,-7.2087,-7.6893,-8.1245,-8.435,-8.6993,-8.8987,-9.0076,-9.0689,-9.0953,-9.1016,-9.0972,-9.0832,-9.0751,-9.0791,-9.0457,-9.0105,-8.9819
2006-12-23,-21.453,-16.1252,-11.7026,-8.5996,-6.9953,-6.5683,-6.7578,-7.2119,-7.6837,-8.115,-8.4258,-8.6911,-8.8922,-9.0034,-9.0654,-9.0937,-9.1005,-9.097,-9.0831,-9.0747,-9.0793,-9.0459,-9.0104,-8.982
2006-12-24,-18.5376,-16.0752,-11.7982,-8.7356,-7.0978,-6.6252,-6.7809,-7.216,-7.6786,-8.1052,-8.4168,-8.6828,-8.8861,-8.9987,-9.0624,-9.0918,-9.0997,-9.0966,-9.0829,-9.0746,-9.0801,-9.046,-9.0104,-8.9821
2006-12-25,-19.3633,-16.0015,-11.8892,-8.8646,-7.1993,-6.6835,-6.8052,-7.2206,-7.6736,-8.0969,-8.4073,-8.6748,-8.88,-8.9938,-9.0592,-9.0893,-9.0983,-9.0958,-9.0829,-9.0749,-9.0803,-9.0462,-9.0104,-8.9822
2006-12-26,-20.7797,-16.0186,-11.9671,-8.9877,-7.3002,-6.7433,-6.8308,-7.226,-7.6694,-8.0894,-8.3984,-8.6664,-8.8731,-8.9891,-9.0554,-9.0875,-9.097,-9.0952,-9.0826,-9.075,-9.0804,-9.0464,-9.0105,-8.9819
2006-12-27,-25.0025,-16.2857,-12.0479,-9.1078,-7.4009,-6.8054,-6.8578,-7.231,-7.6654,-8.0823,-8.3892,-8.6585,-8.8663,-8.9836,-9.0525,-9.0854,-9.0959,-9.0944,-9.0826,-9.0758,-9.0796,-9.0463,-9.0103,-8.9812
2006-12-28,-26.8589,-16.9464,-12.1397,-9.2189,-7.4987,-6.8664,-6.8845,-7.2379,-7.6619,-8.0748,-8.3804,-8.6504,-8.8603,-8.9789,-9.0489,-9.0836,-9.0946,-9.0938,-9.0819,-9.0759,-9.0798,-9.0464,-9.0105,-8.9811
2006-12-29,-25.9773,-17.5753,-12.2743,-9.325,-7.5939,-6.9273,-6.9132,-7.247,-7.6601,-8.0675,-8.3721,-8.6421,-8.8541,-8.9742,-9.0454,-9.0815,-9.0934,-9.093,-9.0817,-9.0754,-9.0799,-9.0466,-9.0106,-8.9815
2006-12-30,-24.4437,-17.887,-12.4547,-9.4327,-7.6885,-6.9893,-6.9431,-7.2563,-7.6583,-8.0605,-8.3641,-8.6351,-8.8478,-8.9692,-9.0419,-9.0787,-9.0925,-9.0923,-9.0813,-9.0753,-9.0802,-9.0468,-9.0107,-8.9816
2006-12-31,-24.5068,-18.0187,-12.6515,-9.546,-7.7817,-7.0521,-6.9738,-7.2661,-7.6572,-8.0539,-8.3561,-8.6273,-8.8413,-8.9646,-9.0384,-9.0764,-9.0909,-9.0915,-9.0809,-9.0753,-9.0806,-9.0467,-9.0105,-8.9816
2007-01-01,-25.9003,-18.2515,-12.84,-9.6654,-7.8738,-7.1147,-7.0058,-7.2765,-7.6562,-8.0481,-8.3479,-8.6194,-8.8351,-8.9595,-9.0348,-9.0742,-9.0896,-9.0906,-9.0804,-9.0751,-9.0805,-9.0468,-9.0108,-8.9815
2007-01-02,-23.775,-18.5415,-13.0236,-9.7883,-7.9654,-7.177,-7.0378,-7.2879,-7.656,-8.0413,-8.3407,-8.6123,-8.8288,-8.955,-9.0315,-9.0721,-9.0882,-9.09,-9.0802,-9.0747,-9.0807,-9.0469,-9.0106,-8.9815
2007-01-03,-23.6239,-18.4622,-13.2072,-9.9145,-8.0568,-7.2397,-7.0712,-7.3012,-7.6568,-8.0364,-8.3335,-8.6051,-8.823,-8.9501,-9.0283,-9.0699,-9.0872,-9.0893,-9.0793,-9.0743,-9.0811,-9.0471,-9.0108,-8.9816
2007-01-04,-23.3429,-18.3459,-13.3757,-10.047,-8.1514,-7.3032,-7.1048,-7.3122,-7.6569,-8.0305,-8.326,-8.5973,-8.8162,-8.9455,-9.0245,-9.0675,-9.0854,-9.0884,-9.0798,-9.0746,-9.081,-9.0473,-9.0109,-8.9815
2007-01-05,-26.739,-18.5146,-13.5142,-10.1797,-8.2461,-7.3677,-7.14,-7.3253,-7.6584,-8.0268,-8.3186,-8.59,-8.8103,-8.9403,-9.0211,-9.0653,-9.0843,-9.0872,-9.0793,-9.0753,-9.0808,-9.0475,-9.0108,-8.9813
2007-01-06,-28.356,-18.948,-13.6386,-10.306,-8.3405,-7.4332,-7.1759,-7.3402,-7.6607,-8.0226,-8.3121,-8.583,-8.8043,-8.9358,-9.018,-9.0635,-9.0826,-9.087,-9.079,-9.0757,-9.0803,-9.0474,-9.0111,-8.9812
2007-01-07,-24.8757,-19.1996,-13.7856,-10.4301,-8.4349,-7.4953,-7.2114,-7.3555,-7.6639,-8.0183,-8.3059,-8.5763,-8.7987,-8.9309,-9.0144,-9.0611,-9.0815,-9.0861,-9.0791,-9.075,-9.0812,-9.0476,-9.0111,-8.9813
2007-01-08,-21.9316,-19.1415,-13.9453,-10.5526,-8.5295,-7.5586,-7.2476,-7.3717,-7.6671,-8.014,-8.3001,-8.5699,-8.7929,-8.9263,-9.0109,-9.0586,-9.0799,-9.0853,-9.0781,-9.0744,-9.0822,-9.0477,-9.0111,-8.9816
2007-01-09,-23.1414,-18.548,-14.0927,-10.6793,-8.6258,-7.624,-7.2846,-7.3871,-7.6705,-8.0109,-8.2938,-8.563,-8.7862,-8.9214,-9.0075,-9.0565,-9.0783,-9.0841,-9.0782,-9.0747,-9.0814,-9.048,-9.0112,-8.9816
2007-01-10,-23.8711,-18.6801,-14.1847,-10.803,-8.7204,-7.6889,-7.3217,-7.4045,-7.6748,-8.0074,-8.2876,-8.556,-8.7807,-8.9166,-9.004,-9.0539,-9.0769,-9.0831,-9.0776,-9.0745,-9.0815,-9.0479,-9.0112,-8.9819
2007-01-11,-22.7893,-18.5859,-14.2596,-10.9234,-8.8158,-7.7539,-7.3596,-7.4218,-7.68,-8.0047,-8.2823,-8.5494,-8.7749,-8.9117,-9.0003,-9.0517,-9.0755,-9.0822,-9.0771,-9.0742,-9.082,-9.0482,-9.0114,-8.9814
2007-01-12,-24.6994,-18.723,-14.3311,-11.0379,-8.9111,-7.8203,-7.3976,-7.4402,-7.6851,-8.0031,-8.2765,-8.5432,-8.769,-8.9071,-8.9965,-9.0488,-9.0741,-9.0811,-9.0765,-9.0741,-9.0814,-9.0481,-9.0114,-8.9813
2007-01-13,-21.3615,-18.7115,-14.4058,-11.1464,-9.0062,-7.8854,-7.4364,-7.4588,-7.6912,-8.0004,-8.2718,-8.5373,-8.7634,-8.9024,-8.9931,-9.0466,-9.0726,-9.0804,-9.0758,-9.0739,-9.0824,-9.0481,-9.0116,-8.9815
2007-01-14,-19.0061,-18.3503,-14.4802,-11.2496,-9.1,-7.9514,-7.4757,-7.478,-7.6973,-7.9982,-8.2669,-8.531,-8.7578,-8.898,-8.9895,-9.0441,-9.071,-9.0795,-9.0755,-9.0734,-9.0827,-9.0484,-9.0113,-8.9816
2007-01-15,-22.0637,-18.0807,-14.5264,-11.3506,-9.1926,-8.0187,-7.5154,-7.4979,-7.7043,-7.998,-8.2624,-8.5251,-8.7519,-8.8926,-8.9854,-9.041,-9.0693,-9.0784,-9.0749,-9.0729,-9.0822,-9.0486,-9.0115,-8.9815
2007-01-16,-24.9146,-18.3455,-14.5474,-11.447,-9.2839,-8.0863,-7.5557,-7.518,-7.712,-7.9981,-8.2577,-8.5187,-8.7459,-8.8879,-8.9819,-9.0384,-9.0674,-9.0769,-9.0739,-9.0727,-9.0816,-9.0485,-9.0115,-8.9813
2007-01-17,-25.2544,-18.7553,-14.5853,-11.5368,-9.3745,-8.1536,-7.5969,-7.5391,-7.7195,-7.9977,-8.2534,-8.5139,-8.7405,-8.8832,-8.9783,-9.0359,-9.0655,-9.076,-9.0732,-9.0727,-9.0816,-9.0485,-9.0116,-8.9812
2007-01-18,-25.0111,-18.9664,-14.6587,-11.6211,-9.4631,-8.2209,-7.6383,-7.56,-7.7276,-7.9977,-8.25,-8.5083,-8.7352,-8.8785,-8.9749,-9.0336,-9.0638,-9.0749,-9.0727,-9.0728,-9.0818,-9.0488,-9.0116,-8.9813
2007-01-19,-23.0359,-18.9684,-14.7496,-11.7024,-9.5492,-8.2865,-7.6802,-7.5826,-7.7366,-7.9977,-8.2466,-8.5031,-8.7298,-8.8739,-8.9711,-9.0309,-9.0624,-9.074,-9.072,-9.0717,-9.0822,-9.0486,-9.0115,-8.9815
2007-01-20,-24.7489,-18.8752,-14.8406,-11.7864,-9.6335,-8.3539,-7.7223,-7.6044,-7.7459,-7.9991,-8.243,-8.4976,-8.7243,-8.8693,-8.9676,-9.0282,-9.0607,-9.0728,-9.0716,-9.0717,-9.0818,-9.0486,-9.0118,-8.9812
2007-01-21,-23.6957,-19.0932,-14.9159,-11.8695,-9.716,-8.4195,-7.765,-7.6283,-7.756,-7.9997,-8.2403,-8.4931,-8.7192,-8.8648,-8.9639,-9.0261,-9.059,-9.0714,-9.071,-9.0713,-9.082,-9.0489,-9.0121,-8.9812
2007-01-22,-22.3311,-18.9504,-14.996,-11.9544,-9.7978,-8.485,-7.8076,-7.6505,-7.7658,-8.0008,-8.2375,-8.4877,-8.7142,-8.8603,-8.9603,-9.0231,-9.057,-9.0705,-9.0703,-9.0709,-9.082,-9.049,-9.0115,-8.9811
2007-01-23,-28.7056,-19.2419,-15.068,-12.0401,-9.8788,-8.5522,-7.8512,-7.6745,-7.7759,-8.0042,-8.2347,-8.4832,-8.709,-8.8554,-8.9566,-9.021,-9.0553,-9.069,-9.0698,-9.0714,-9.0809,-9.0488,-9.0121,-8.9808
2007-01-24,-22.3138,-19.6327,-15.1447,-12.1189,-9.9571,-8.614,-7.8937,-7.6997,-7.7878,-8.0053,-8.2332,-8.4789,-8.7042,-8.8513,-8.953,-9.0182,-9.0537,-9.0681,-9.069,-9.0702,-9.0821,-9.049,-9.012,-8.9816
2007-01-25,-20.0813,-19.1218,-15.2521,-12.2009,-10.0362,-8.6781,-7.9373,-7.7235,-7.7988,-8.0067,-8.2311,-8.4746,-8.6994,-8.8471,-8.9496,-9.0155,-9.0522,-9.0669,-9.0684,-9.0697,-9.0824,-9.0492,-9.0116,-8.9814
2007-01-26,-24.3975,-19.0642,-15.3268,-12.2866,-10.114,-8.7432,-7.9813,-7.7488,-7.811,-8.0112,-8.2288,-8.47,-8.6942,-8.8422,-8.9458,-9.0129,-9.05,-9.0655,-9.0677,-9.0702,-9.0818,-9.0489,-9.012,-8.9811
2007-01-27,-23.4083,-19.0722,-15.3774,-12.3703,-10.1919,-8.8065,-8.0251,-7.774,-7.8234,-8.0138,-8.2276,-8.466,-8.6897,-8.838,-8.9424,-9.0103,-9.0484,-9.0644,-9.067,-9.0694,-9.0815,-9.0492,-9.0119,-8.9811
2007-01-28,-26.9245,-19.0746,-15.4251,-12.4514,-10.2683,-8.8705,-8.0692,-7.7999,-7.8362,-8.0185,-8.2263,-8.4625,-8.6849,-8.8331,-8.9385,-9.0077,-9.0459,-9.0629,-9.0663,-9.0696,-9.0808,-9.0491,-9.0122,-8.9809
2007-01-29,-29.6488,-19.281,-15.4719,-12.5295,-10.3444,-8.9339,-8.113,-7.8259,-7.8491,-8.0225,-8.2251,-8.4586,-8.6799,-8.829,-8.9352,-9.0054,-9.0445,-9.0617,-9.0655,-9.0695,-9.0804,-9.0494,-9.012,-8.9808
2007-01-30,-29.9017,-19.7144,-15.5324,-12.6026,-10.419,-8.9957,-8.1567,-7.8526,-7.8629,-8.0272,-8.2247,-8.4551,-8.6752,-8.8243,-8.9316,-9.0028,-9.0426,-9.0604,-9.0645,-9.0689,-9.0802,-9.0496,-9.0121,-8.9809
2007-01-31,-24.1355,-20.1345,-15.6255,-12.6733,-10.4922,-9.0552,-8.2001,-7.8802,-7.8769,-8.0314,-8.2247,-8.452,-8.6715,-8.8209,-8.9284,-9.0002,-9.0411,-9.059,-9.0638,-9.0679,-9.0811,-9.0494,-9.0121,-8.9816
2007-02-01,-22.6102,-19.8757,-15.7462,-12.7454,-10.5637,-9.1156,-8.2436,-7.9078,-7.8919,-8.0357,-8.2244,-8.4488,-8.6663,-8.8166,-8.9248,-8.997,-9.0387,-9.0578,-9.0628,-9.0669,-9.0812,-9.0495,-9.0122,-8.9813
2007-02-02,-30.617,-20.0686,-15.853,-12.8256,-10.6353,-9.178,-8.2874,-7.9347,-7.9065,-8.0426,-8.2246,-8.4465,-8.6627,-8.8123,-8.9209,-8.9941,-9.037,-9.0561,-9.0614,-9.0671,-9.0799,-9.0493,-9.0123,-8.9805
2007-02-03,-26.3684,-20.5933,-15.9549,-12.9065,-10.7071,-9.2375,-8.3316,-7.963,-7.9215,-8.0476,-8.2254,-8.4439,-8.6588,-8.8086,-8.9176,-8.9919,-9.035,-9.0548,-9.0609,-9.066,-9.0805,-9.0495,-9.0122,-8.9811
2007-02-04,-32.255,-21.0448,-16.0878,-12.9923,-10.7788,-9.2991,-8.3756,-7.9908,-7.9372,-8.0546,-8.2262,-8.4411,-8.655,-8.8038,-8.914,-8.9894,-9.033,-9.0536,-9.06,-9.0664,-9.0794,-9.0494,-9.0125,-8.9809
2007-02-05,-33.5412,-21.8469,-16.2417,-13.0798,-10.8509,-9.3594,-8.4193,-8.0186,-7.9527,-8.0611,-8.2269,-8.4388,-8.6506,-8.8001,-8.9105,-8.9858,-9.031,-9.0519,-9.0592,-9.066,-9.0794,-9.0497,-9.0123,-8.9808
2007-02-06,-33.2699,-22.5424,-16.4409,-13.173,-10.9242,-9.4192,-8.4644,-8.0468,-7.969,-8.0679,-8.2281,-8.4362,-8.6472,-8.7963,-8.9069,-8.9836,-9.0289,-9.0506,-9.0584,-9.066,-9.0789,-9.0494,-9.0123,-8.9806
2007-02-07,-32.5219,-23.013,-16.675,-13.272,-10.998,-9.4787,-8.5084,-8.0757,-7.9855,-8.0751,-8.2298,-8.4348,-8.6439,-8.7926,-8.904,-8.9811,-9.027,-9.0493,-9.0579,-9.0653,-9.0794,-9.0495,-9.0124,-8.9808
2007-02-08,-34.5376,-23.3208,-16.9196,-13.3794,-11.0713,-9.5384,-8.5519,-8.1048,-8.0021,-8.0828,-8.2317,-8.4329,-8.64,-8.7885,-8.9008,-8.9785,-9.0252,-9.048,-9.0568,-9.0647,-9.0787,-9.0497,-9.0126,-8.9809
2007-02-09,-27.8057,-23.4606,-17.1615,-13.4949,-11.1456,-9.5948,-8.5948,-8.1335,-8.0195,-8.0899,-8.2341,-8.4317,-8.637,-8.7852,-8.8973,-8.9756,-9.0236,-9.0465,-9.0558,-9.0633,-9.0793,-9.0494,-9.0124,-8.9808
2007-02-10,-29.5142,-23.0774,-17.3928,-13.6234,-11.2245,-9.6556,-8.6396,-8.1626,-8.0365,-8.0982,-8.2363,-8.4298,-8.6337,-8.7814,-8.894,-8.9731,-9.0214,-9.0449,-9.0549,-9.0633,-9.079,-9.0492,-9.0121,-8.9806
2007-02-11,-31.6461,-23.1854,-17.56,-13.7556,-11.305,-9.7158,-8.6835,-8.192,-8.0544,-8.1066,-8.2389,-8.4289,-8.6305,-8.7777,-8.8905,-8.9707,-9.0195,-9.0437,-9.054,-9.063,-9.0783,-9.0494,-9.0125,-8.9808
2007-02-12,-27.8686,-23.2662,-17.7064,-13.8873,-11.3884,-9.7754,-8.7273,-8.2216,-8.0722,-8.1145,-8.242,-8.4278,-8.6273,-8.7747,-8.8877,-8.9681,-9.0179,-9.0423,-9.0532,-9.062,-9.0789,-9.0496,-9.0123,-8.9811
2007-02-13,-27.8741,-23.0349,-17.8458,-14.0174,-11.4751,-9.8365,-8.7718,-8.2515,-8.0902,-8.1232,-8.2453,-8.4277,-8.6247,-8.7709,-8.8844,-8.9655,-9.0155,-9.0407,-9.0522,-9.0615,-9.0785,-9.0493,-9.0122,-8.9807
2007-02-14,-29.9408,-22.9532,-17.9552,-14.1444,-11.5634,-9.8988,-8.8161,-8.2812,-8.1086,-8.1328,-8.2485,-8.4266,-8.6215,-8.7674,-8.8809,-8.9628,-9.0134,-9.0394,-9.0512,-9.0609,-9.0779,-9.0493,-9.0124,-8.9807
2007-02-15,-32.7014,-23.2687,-18.0455,-14.2674,-11.6537,-9.9626,-8.8604,-8.3119,-8.1273,-8.1427,-8.2521,-8.4264,-8.6191,-8.7642,-8.8778,-8.9601,-9.0114,-9.0377,-9.05,-9.0605,-9.0774,-9.0496,-9.0126,-8.9808
2007-02-16,-28.601,-23.44,-18.1464,-14.3827,-11.7447,-10.0255,-8.9047,-8.342,-8.1462,-8.1517,-8.2561,-8.4265,-8.6164,-8.761,-8.8748,-8.9576,-9.0097,-9.0364,-9.049,-9.0594,-9.0774,-9.0492,-9.0126,-8.9809
2007-02-17,-29.2472,-23.1877,-18.2583,-14.4952,-11.8361,-10.0909,-8.9503,-8.3725,-8.1659,-8.1615,-8.2602,-8.4262,-8.6141,-8.7578,-8.8718,-8.9546,-9.0075,-9.0347,-9.0481,-9.0585,-9.0774,-9.0493,-9.0123,-8.9808
2007-02-18,-27.1344,-23.0465,-18.3465,-14.6041,-11.9272,-10.1556,-8.9956,-8.4033,-8.1849,-8.1713,-8.265,-8.4266,-8.6117,-8.7549,-8.8684,-8.9519,-9.0057,-9.0333,-9.0472,-9.0577,-9.0773,-9.0491,-9.0125,-8.981
2007-02-19,-28.9198,-22.8149,-18.4122,-14.7113,-12.0187,-10.2235,-9.0424,-8.4342,-8.2046,-8.182,-8.2694,-8.4266,-8.6095,-8.752,-8.8656,-8.9492,-9.0036,-9.0318,-9.0461,-9.0577,-9.0767,-9.0492,-9.0122,-8.9807
2007-02-20,-32.7267,-22.9439,-18.4579,-14.8147,-12.1104,-10.2922,-9.0896,-8.4661,-8.2248,-8.1934,-8.2741,-8.4277,-8.6078,-8.749,-8.8626,-8.947,-9.0015,-9.0301,-9.0451,-9.0572,-9.0757,-9.0493,-9.0127,-8.9808
2007-02-21,-32.7217,-23.3263,-18.5056,-14.9102,-12.1995,-10.3597,-9.1364,-8.4975,-8.2448,-8.2045,-8.2795,-8.4286,-8.606,-8.7463,-8.8596,-8.9447,-8.9994,-9.0288,-9.0439,-9.0563,-9.0757,-9.0492,-9.0124,-8.9809
2007-02-22,-30.7338,-23.4435,-18.5826,-14.9992,-12.2879,-10.4266,-9.1829,-8.5289,-8.2655,-8.2155,-8.2846,-8.4292,-8.6041,-8.7431,-8.8569,-8.9413,-8.9978,-9.0271,-9.0427,-9.0552,-9.0758,-9.049,-9.0124,-8.9805
2007-02-23,-29.0908,-23.4079,-18.6777,-15.087,-12.375,-10.4946,-9.231,-8.5612,-8.2857,-8.2269,-8.2903,-8.4303,-8.6024,-8.7409,-8.8541,-8.939,-8.9956,-9.0256,-9.0415,-9.0542,-9.0756,-9.0488,-9.0123,-8.9806
2007-02-24,-33.1011,-23.6319,-18.769,-15.1788,-12.4624,-10.5646,-9.2804,-8.594,-8.3067,-8.239,-8.2962,-8.4319,-8.6011,-8.738,-8.8514,-8.937,-8.9936,-9.024,-9.0406,-9.0545,-9.0748,-9.0493,-9.0127,-8.9809
2007-02-25,-32.8602,-24.0164,-18.862,-15.2684,-12.5471,-10.633,-9.3288,-8.6267,-8.3281,-8.2508,-8.3022,-8.4335,-8.5997,-8.7356,-8.8485,-8.9344,-8.9918,-9.0227,-9.0395,-9.0537,-9.0745,-9.0489,-9.0126,-8.9806
